trial_i,face_file,prime_file,prime_valence,babbling_file,mask1_file,mask2_file,main.thisN,response_key,rt,Participant ID,Session,date,word,pleasure,arousal,dominance,face_model_sex,facial_expression,true_face_valence
66,AF13HAS.JPG,vinde_compressed.wav,positive,babble_98.wav,tumor_reversed.wav,opstemt_reversed.wav,111,8,0.5089890956878662,50701,1,2025-11-28_11-12-15,vinde,95.011338,87.528345,83.786848,Female,Happy,"5,66"
13,AF15ANS.JPG,afvist_compressed.wav,negative,babble_36.wav,skyldig_reversed.wav,modgang_reversed.wav,112,3,0.2865760326385498,50701,1,2025-11-28_11-12-15,afvist,17.006803,72.222222,30.839002,Female,Angry,"2,53"
8,AM21HAS.JPG,forår_compressed.wav,positive,babble_30.wav,dæmpet_reversed.wav,ønske_reversed.wav,113,7,0.3479089736938476,50701,1,2025-11-28_11-12-15,forår,87.981859,64.285714,70.975057,Male,Happy,"5,69"
102,AF30HAS.JPG,ledning_compressed.wav,neutral,babble_3.wav,illoyal_reversed.wav,skade_reversed.wav,114,8,0.5307340621948242,50701,1,2025-11-28_11-12-15,ledning,57.823129,40.136054,56.689342,Female,Happy,"5,80"
198,AF34HAS.JPG,kvæles_compressed.wav,negative,babble_10.wav,rigdom_reversed.wav,slave_reversed.wav,115,8,0.5716259479522705,50701,1,2025-11-28_11-12-15,kvæles,17.687075,68.367347,39.002268,Female,Happy,"5,98"
62,AF16ANS.JPG,djævel_compressed.wav,negative,babble_69.wav,tortur_reversed.wav,skønhed_reversed.wav,116,4,0.4035518169403076,50701,1,2025-11-28_11-12-15,djævel,25.056689,68.820862,60.657596,Female,Angry,"1,95"
37,AM32NES.JPG,sexet_compressed.wav,positive,babble_85.wav,bange_reversed.wav,accept_reversed.wav,117,5,0.3033931255340576,50701,1,2025-11-28_11-12-15,sexet,90.929705,83.446712,77.324263,Male,Neutral,"3,29"
42,AM15NES.JPG,SILENCE,no-prime,babble_93.wav,banner_reversed.wav,kærtegn_reversed.wav,118,4,0.2870571613311767,50701,1,2025-11-28_11-12-15,SILENCE,,,,Male,Neutral,"3,59"
47,AM07ANS.JPG,giftig_compressed.wav,negative,babble_22.wav,oprør_reversed.wav,dæmon_reversed.wav,119,2,0.2636399269104004,50701,1,2025-11-28_11-12-15,giftig,23.809524,72.562358,50.113379,Male,Angry,"2,14"
24,AF15NES.JPG,museum_compressed.wav,neutral,babble_21.wav,varme_reversed.wav,sandhed_reversed.wav,120,2,0.0512299537658691,50701,1,2025-11-28_11-12-15,museum,62.811791,40.816327,60.31746,Female,Neutral,"3,37"
104,AF32NES.JPG,tilfreds_compressed.wav,positive,babble_15.wav,pervers_reversed.wav,sollys_reversed.wav,121,5,0.7365210056304932,50701,1,2025-11-28_11-12-15,tilfreds,90.022676,56.00907,69.614512,Female,Neutral,"3,79"
61,AM29HAS.JPG,engel_compressed.wav,positive,babble_74.wav,gidsel_reversed.wav,fjendtlig_reversed.wav,122,7,0.2799680233001709,50701,1,2025-11-28_11-12-15,engel,85.37415,54.761905,56.349206,Male,Happy,"5,45"
96,AF28HAS.JPG,ugle_compressed.wav,neutral,babble_0.wav,regnbue_reversed.wav,vandal_reversed.wav,123,8,0.2940890789031982,50701,1,2025-11-28_11-12-15,ugle,65.759637,45.124717,65.986395,Female,Happy,"5,36"
191,AM21NES.JPG,frihed_compressed.wav,positive,babble_87.wav,humor_reversed.wav,skammel_reversed.wav,124,3,0.3765261173248291,50701,1,2025-11-28_11-12-15,frihed,90.47619,63.492063,71.315193,Male,Neutral,"3,54"
36,AF25NES.JPG,cirkel_compressed.wav,neutral,babble_86.wav,vandal_reversed.wav,passion_reversed.wav,125,5,0.342026948928833,50701,1,2025-11-28_11-12-15,cirkel,64.285714,43.764172,57.029478,Female,Neutral,"3,92"
10,AM03HAS.JPG,SILENCE,no-prime,babble_83.wav,offer_reversed.wav,salat_reversed.wav,126,6,1.1232728958129885,50701,1,2025-11-28_11-12-15,SILENCE,,,,Male,Happy,"5,17"
74,AM34NES.JPG,tilfreds_compressed.wav,positive,babble_81.wav,latter_reversed.wav,frygtsom_reversed.wav,127,4,0.3498799800872803,50701,1,2025-11-28_11-12-15,tilfreds,90.022676,56.00907,69.614512,Male,Neutral,"3,64"
99,AM31ANS.JPG,forpint_compressed.wav,negative,babble_37.wav,baby_reversed.wav,metal_reversed.wav,128,3,0.7727851867675781,50701,1,2025-11-28_11-12-15,forpint,24.036281,60.430839,39.115646,Male,Angry,"2,36"
64,AF02HAS.JPG,regnbue_compressed.wav,positive,babble_49.wav,skønhed_reversed.wav,blomstre_reversed.wav,129,9,0.5497989654541016,50701,1,2025-11-28_11-12-15,regnbue,92.290249,52.60771,53.514739,Female,Happy,"6,08"
127,AF15HAS.JPG,finger_compressed.wav,neutral,babble_4.wav,latter_reversed.wav,skammel_reversed.wav,130,8,0.2820019721984863,50701,1,2025-11-28_11-12-15,finger,59.977324,42.857143,57.256236,Female,Happy,"5,71"
7,AM24NES.JPG,nonsens_compressed.wav,neutral,babble_43.wav,pervers_reversed.wav,genstand_reversed.wav,131,4,1.0522739887237549,50701,1,2025-11-28_11-12-15,nonsens,52.267574,47.278912,55.555556,Male,Neutral,"3,79"
29,AM35HAS.JPG,SILENCE,no-prime,babble_20.wav,selvmord_reversed.wav,rabies_reversed.wav,132,4,1.0178000926971436,50701,1,2025-11-28_11-12-15,SILENCE,,,,Male,Happy,"5,57"
115,AM14ANS.JPG,SILENCE,no-prime,babble_52.wav,humor_reversed.wav,misbrug_reversed.wav,133,4,0.7359511852264404,50701,1,2025-11-28_11-12-15,SILENCE,,,,Male,Angry,"2,50"
161,AM30ANS.JPG,skyldig_compressed.wav,negative,babble_97.wav,magisk_reversed.wav,viden_reversed.wav,134,4,0.3545138835906982,50701,1,2025-11-28_11-12-15,skyldig,29.818594,68.480726,35.034014,Male,Angry,"2,67"
77,AF14NES.JPG,papir_compressed.wav,neutral,babble_54.wav,accept_reversed.wav,skammel_reversed.wav,135,4,0.3465142250061035,50701,1,2025-11-28_11-12-15,papir,58.956916,28.344671,50.680272,Female,Neutral,"3,29"
2,AM06NES.JPG,kiste_compressed.wav,negative,babble_30.wav,natur_reversed.wav,gaffel_reversed.wav,136,4,0.2596008777618408,50701,1,2025-11-28_11-12-15,kiste,29.024943,57.029478,46.258503,Male,Neutral,"3,83"
126,AF08ANS.JPG,pude_compressed.wav,positive,babble_41.wav,leder_reversed.wav,forfald_reversed.wav,137,4,0.3230299949645996,50701,1,2025-11-28_11-12-15,pude,89.795918,33.673469,51.70068,Female,Angry,"3,00"
141,AF21ANS.JPG,illoyal_compressed.wav,negative,babble_79.wav,latter_reversed.wav,koldbrand_reversed.wav,138,3,0.306675910949707,50701,1,2025-11-28_11-12-15,illoyal,21.882086,74.376417,42.970522,Female,Angry,"2,28"
5,AF20NES.JPG,SILENCE,no-prime,babble_68.wav,vinde_reversed.wav,tilfreds_reversed.wav,139,4,0.3527891635894775,50701,1,2025-11-28_11-12-15,SILENCE,,,,Female,Neutral,"3,33"
183,AM27NES.JPG,SILENCE,no-prime,babble_17.wav,sygdom_reversed.wav,spænding_reversed.wav,140,5,0.4874539375305176,50701,1,2025-11-28_11-12-15,SILENCE,,,,Male,Neutral,"3,54"
59,AM08ANS.JPG,skønhed_compressed.wav,positive,babble_68.wav,kujon_reversed.wav,lyse_reversed.wav,141,4,0.2988109588623047,50701,1,2025-11-28_11-12-15,skønhed,88.662132,56.122449,62.698413,Male,Angry,"2,58"
6,AM13ANS.JPG,redskab_compressed.wav,neutral,babble_31.wav,festlig_reversed.wav,fjollet_reversed.wav,142,4,0.4787819385528564,50701,1,2025-11-28_11-12-15,redskab,58.276644,40.47619,61.22449,Male,Angry,"2,63"
78,AF33HAS.JPG,enhed_compressed.wav,neutral,babble_1.wav,maling_reversed.wav,fiasko_reversed.wav,143,8,0.381742000579834,50701,1,2025-11-28_11-12-15,enhed,63.378685,42.517007,57.936508,Female,Happy,"6,33"
90,AF32HAS.JPG,ønske_compressed.wav,positive,babble_28.wav,leder_reversed.wav,trofæ_reversed.wav,144,8,0.5041890144348145,50701,1,2025-11-28_11-12-15,ønske,87.188209,83.333333,73.582766,Female,Happy,"5,81"
21,AM06ANS.JPG,leder_compressed.wav,positive,babble_2.wav,forpint_reversed.wav,rabies_reversed.wav,145,5,0.5291891098022461,50701,1,2025-11-28_11-12-15,leder,86.507937,71.088435,89.342404,Male,Angry,"2,42"
71,AM33ANS.JPG,sygdom_compressed.wav,negative,babble_18.wav,blodig_reversed.wav,fjollet_reversed.wav,146,6,0.3326280117034912,50701,1,2025-11-28_11-12-15,sygdom,25.510204,63.605442,43.537415,Male,Angry,"3,73"
143,AF34NES.JPG,bange_compressed.wav,negative,babble_53.wav,mester_reversed.wav,skyldig_reversed.wav,147,5,0.2638750076293945,50701,1,2025-11-28_11-12-15,bange,22.675737,75.623583,45.124717,Female,Neutral,"4,00"
25,AF29ANS.JPG,skammel_compressed.wav,neutral,babble_53.wav,bygning_reversed.wav,flirte_reversed.wav,148,4,0.3315589427947998,50701,1,2025-11-28_11-12-15,skammel,51.70068,45.351474,56.462585,Female,Angry,"2,21"
82,AF09HAS.JPG,accept_compressed.wav,positive,babble_36.wav,grimme_reversed.wav,nonne_reversed.wav,149,7,0.2979609966278076,50701,1,2025-11-28_11-12-15,accept,90.47619,61.22449,75.283447,Female,Happy,"5,34"
128,AF16HAS.JPG,SILENCE,no-prime,babble_73.wav,ferie_reversed.wav,skade_reversed.wav,150,6,1.0132830142974854,50701,1,2025-11-28_11-12-15,SILENCE,,,,Female,Happy,"4,53"
20,AF05NES.JPG,SILENCE,no-prime,babble_29.wav,baby_reversed.wav,bombe_reversed.wav,151,5,0.3160338401794433,50701,1,2025-11-28_11-12-15,SILENCE,,,,Female,Neutral,"3,94"
50,AF24NES.JPG,skade_compressed.wav,negative,babble_5.wav,misbrug_reversed.wav,magisk_reversed.wav,152,5,0.4129951000213623,50701,1,2025-11-28_11-12-15,skade,28.231293,64.512472,40.47619,Female,Neutral,"3,74"
164,AF03ANS.JPG,SILENCE,no-prime,babble_79.wav,flirte_reversed.wav,selvmord_reversed.wav,153,3,0.2072870731353759,50701,1,2025-11-28_11-12-15,SILENCE,,,,Female,Angry,"2,89"
52,AM26HAS.JPG,viden_compressed.wav,positive,babble_3.wav,taxa_reversed.wav,skammel_reversed.wav,154,8,0.2649362087249756,50701,1,2025-11-28_11-12-15,viden,85.941043,67.120181,76.870748,Male,Happy,"5,56"
124,AF14ANS.JPG,lampe_compressed.wav,neutral,babble_40.wav,rabies_reversed.wav,slave_reversed.wav,155,3,0.190058946609497,50701,1,2025-11-28_11-12-15,lampe,61.337868,43.0839,59.750567,Female,Angry,"2,19"
51,AM31NES.JPG,hage_compressed.wav,neutral,babble_52.wav,sæde_reversed.wav,jubel_reversed.wav,156,5,0.2722108364105224,50701,1,2025-11-28_11-12-15,hage,59.977324,37.528345,59.637188,Male,Neutral,"4,14"
145,AF12ANS.JPG,spænding_compressed.wav,positive,babble_0.wav,illoyal_reversed.wav,feber_reversed.wav,157,4,0.6941630840301514,50701,1,2025-11-28_11-12-15,spænding,91.269841,90.929705,74.14966,Female,Angry,"3,16"
159,AM27HAS.JPG,sikker_compressed.wav,positive,babble_10.wav,stjerne_reversed.wav,tumor_reversed.wav,158,6,0.445030927658081,50701,1,2025-11-28_11-12-15,sikker,85.827664,35.600907,67.23356,Male,Happy,"5,05"
116,AF22ANS.JPG,SILENCE,no-prime,babble_93.wav,fiasko_reversed.wav,hader_reversed.wav,159,4,0.4643280506134033,50701,1,2025-11-28_11-12-15,SILENCE,,,,Female,Angry,"2,64"
16,AF04NES.JPG,tumor_compressed.wav,negative,babble_85.wav,pude_reversed.wav,redskab_reversed.wav,160,4,0.2796928882598877,50701,1,2025-11-28_11-12-15,tumor,26.75737,73.809524,40.589569,Female,Neutral,"3,71"
27,AF07HAS.JPG,SILENCE,no-prime,babble_17.wav,affald_reversed.wav,redning_reversed.wav,161,8,0.334007978439331,50701,1,2025-11-28_11-12-15,SILENCE,,,,Female,Happy,"5,97"
94,AM13HAS.JPG,SILENCE,no-prime,babble_51.wav,statue_reversed.wav,voldtægt_reversed.wav,162,7,0.8935661315917969,50701,1,2025-11-28_11-12-15,SILENCE,,,,Male,Happy,"5,53"
80,AF26ANS.JPG,trofæ_compressed.wav,positive,babble_35.wav,væmmes_reversed.wav,slagtning_reversed.wav,163,3,0.4215219020843506,50701,1,2025-11-28_11-12-15,trofæ,88.208617,61.111111,73.015873,Female,Angry,"2,46"
129,AF35HAS.JPG,krise_compressed.wav,negative,babble_32.wav,skuffe_reversed.wav,traume_reversed.wav,164,9,0.3116099834442138,50701,1,2025-11-28_11-12-15,krise,31.06576,61.678005,40.816327,Female,Happy,"6,31"
185,AM26ANS.JPG,forkert_compressed.wav,negative,babble_86.wav,fjollet_reversed.wav,glæde_reversed.wav,165,2,0.162794828414917,50701,1,2025-11-28_11-12-15,forkert,31.85941,55.895692,51.133787,Male,Angry,"2,77"
157,AF26NES.JPG,vindue_compressed.wav,neutral,babble_54.wav,kæle_reversed.wav,poesi_reversed.wav,166,5,0.1946940422058105,50701,1,2025-11-28_11-12-15,vindue,67.006803,45.011338,55.668934,Female,Neutral,"3,74"
195,AF18ANS.JPG,boble_compressed.wav,neutral,babble_99.wav,hånlig_reversed.wav,varme_reversed.wav,167,4,0.5524320602416992,50701,1,2025-11-28_11-12-15,boble,55.442177,44.671202,51.814059,Female,Angry,"2,92"
139,AM32ANS.JPG,kugle_compressed.wav,neutral,babble_75.wav,gave_reversed.wav,konkurs_reversed.wav,168,2,0.3346028327941894,50701,1,2025-11-28_11-12-15,kugle,60.430839,43.99093,56.689342,Male,Angry,"2,21"
41,AF18NES.JPG,SILENCE,no-prime,babble_71.wav,offer_reversed.wav,ugle_reversed.wav,169,5,0.5460460186004639,50701,1,2025-11-28_11-12-15,SILENCE,,,,Female,Neutral,"4,10"
67,AM02HAS.JPG,regnbue_compressed.wav,positive,babble_65.wav,forfald_reversed.wav,metal_reversed.wav,170,6,0.3931798934936523,50701,1,2025-11-28_11-12-15,regnbue,92.290249,52.60771,53.514739,Male,Happy,"5,31"
84,AF25HAS.JPG,spænding_compressed.wav,positive,babble_4.wav,sæde_reversed.wav,stjerne_reversed.wav,171,8,0.3117518424987793,50701,1,2025-11-28_11-12-15,spænding,91.269841,90.929705,74.14966,Female,Happy,"6,31"
43,AF31ANS.JPG,afvist_compressed.wav,negative,babble_34.wav,hånlig_reversed.wav,dæmon_reversed.wav,172,2,0.2687029838562011,50701,1,2025-11-28_11-12-15,afvist,17.006803,72.222222,30.839002,Female,Angry,"2,38"
169,AM23NES.JPG,glæde_compressed.wav,positive,babble_65.wav,hage_reversed.wav,koldbrand_reversed.wav,173,3,0.8974180221557617,50701,1,2025-11-28_11-12-15,glæde,97.505669,81.85941,71.201814,Male,Neutral,"3,31"
130,AM10HAS.JPG,lyse_compressed.wav,positive,babble_45.wav,koldbrand_reversed.wav,sikker_reversed.wav,174,8,0.246812105178833,50701,1,2025-11-28_11-12-15,lyse,85.034014,61.22449,71.882086,Male,Happy,"5,79"
57,AM17NES.JPG,SILENCE,no-prime,babble_41.wav,kontor_reversed.wav,plakat_reversed.wav,175,4,1.057528018951416,50701,1,2025-11-28_11-12-15,SILENCE,,,,Male,Neutral,"3,61"
4,AF05ANS.JPG,ære_compressed.wav,positive,babble_36.wav,skade_reversed.wav,enhed_reversed.wav,176,3,0.7888758182525635,50701,1,2025-11-28_11-12-15,ære,86.848073,66.893424,75.963719,Female,Angry,"2,67"
18,AM35ANS.JPG,frygtsom_compressed.wav,negative,babble_9.wav,redskab_reversed.wav,rabies_reversed.wav,177,3,1.1627020835876465,50701,1,2025-11-28_11-12-15,frygtsom,25.510204,71.768707,41.269841,Male,Angry,"2,43"
131,AF11HAS.JPG,leder_compressed.wav,positive,babble_14.wav,utro_reversed.wav,kæle_reversed.wav,178,8,0.358220100402832,50701,1,2025-11-28_11-12-15,leder,86.507937,71.088435,89.342404,Female,Happy,"6,24"
192,AF27HAS.JPG,nedbrud_compressed.wav,negative,babble_19.wav,sikker_reversed.wav,skønhed_reversed.wav,179,8,0.2390940189361572,50701,1,2025-11-28_11-12-15,nedbrud,26.190476,78.798186,39.002268,Female,Happy,"6,10"
87,AM09ANS.JPG,giftig_compressed.wav,negative,babble_57.wav,kærtegn_reversed.wav,humor_reversed.wav,180,3,0.535804033279419,50701,1,2025-11-28_11-12-15,giftig,23.809524,72.562358,50.113379,Male,Angry,"2,11"
138,AF11ANS.JPG,afvist_compressed.wav,negative,babble_36.wav,rædsel_reversed.wav,fængsel_reversed.wav,181,4,1.3753180503845217,50701,1,2025-11-28_11-12-15,afvist,17.006803,72.222222,30.839002,Female,Angry,"2,24"
95,AF09ANS.JPG,djævel_compressed.wav,negative,babble_91.wav,ønske_reversed.wav,voldtægt_reversed.wav,182,3,0.2517762184143066,50701,1,2025-11-28_11-12-15,djævel,25.056689,68.820862,60.657596,Female,Angry,"2,33"
83,AM05ANS.JPG,luder_compressed.wav,negative,babble_26.wav,vindue_reversed.wav,søsyg_reversed.wav,183,3,0.5298740863800049,50701,1,2025-11-28_11-12-15,luder,26.077098,66.326531,52.267574,Male,Angry,"2,28"
186,AF27ANS.JPG,putte_compressed.wav,positive,babble_13.wav,vindue_reversed.wav,redskab_reversed.wav,184,6,0.3694570064544678,50701,1,2025-11-28_11-12-15,putte,89.795918,47.165533,64.172336,Female,Angry,"3,05"
196,AF11NES.JPG,passion_compressed.wav,positive,babble_24.wav,tilfreds_reversed.wav,sejre_reversed.wav,185,5,0.1879680156707763,50701,1,2025-11-28_11-12-15,passion,91.043084,82.312925,69.501134,Female,Neutral,"3,22"
109,AM33HAS.JPG,fjendtlig_compressed.wav,negative,babble_60.wav,rotte_reversed.wav,djævel_reversed.wav,186,4,0.408876895904541,50701,1,2025-11-28_11-12-15,fjendtlig,30.952381,73.015873,54.988662,Male,Happy,"4,26"
184,AM22NES.JPG,SILENCE,no-prime,babble_11.wav,offer_reversed.wav,krise_reversed.wav,187,4,0.4056379795074463,50701,1,2025-11-28_11-12-15,SILENCE,,,,Male,Neutral,"3,72"
91,AF09NES.JPG,SILENCE,no-prime,babble_28.wav,slave_reversed.wav,gidsel_reversed.wav,188,5,0.2910878658294678,50701,1,2025-11-28_11-12-15,SILENCE,,,,Female,Neutral,"3,63"
70,AM25NES.JPG,blodig_compressed.wav,negative,babble_19.wav,trussel_reversed.wav,luksus_reversed.wav,189,5,0.3996760845184326,50701,1,2025-11-28_11-12-15,blodig,32.879819,72.675737,44.897959,Male,Neutral,"4,10"
172,AF22NES.JPG,kvæles_compressed.wav,negative,babble_2.wav,forpint_reversed.wav,offer_reversed.wav,190,5,0.3783938884735107,50701,1,2025-11-28_11-12-15,kvæles,17.687075,68.367347,39.002268,Female,Neutral,"3,72"
178,AF33NES.JPG,SILENCE,no-prime,babble_11.wav,hånlig_reversed.wav,humor_reversed.wav,191,4,0.3933529853820801,50701,1,2025-11-28_11-12-15,SILENCE,,,,Female,Neutral,"3,33"
136,AM03NES.JPG,penge_compressed.wav,positive,babble_62.wav,kande_reversed.wav,latter_reversed.wav,192,5,0.3182840347290039,50701,1,2025-11-28_11-12-15,penge,86.054422,64.62585,70.861678,Male,Neutral,"3,58"
1,AM25ANS.JPG,hader_compressed.wav,negative,babble_70.wav,blodig_reversed.wav,vinde_reversed.wav,193,5,0.5476880073547363,50701,1,2025-11-28_11-12-15,hader,24.036281,78.798186,57.256236,Male,Angry,"3,23"
21,AF30NES.JPG,kysse_compressed.wav,positive,babble_29.wav,frihed_reversed.wav,sindssyg_reversed.wav,-1,3,22.617015875002835,5050,1,2025-11-26_20-31-26,kysse,93.650794,82.993197,78.571429,Female,Neutral,"3,86"
80,AM21ANS.JPG,lyse_compressed.wav,positive,babble_40.wav,kiste_reversed.wav,gaffel_reversed.wav,-1,8,16.401763290996314,5050,1,2025-11-26_20-31-26,lyse,85.034014,61.22449,71.882086,Male,Angry,"2,69"
24,AF27NES.JPG,ørken_compressed.wav,negative,babble_25.wav,ledning_reversed.wav,sandhed_reversed.wav,-1,3,10.065756374999182,5050,1,2025-11-26_20-31-26,ørken,27.777778,62.358277,42.743764,Female,Neutral,"3,86"
36,AM21NES.JPG,passion_compressed.wav,positive,babble_32.wav,dæmpet_reversed.wav,rotte_reversed.wav,-1,7,5.486733707992244,5050,1,2025-11-26_20-31-26,passion,91.043084,82.312925,69.501134,Male,Neutral,"3,54"
67,AM15NES.JPG,kærtegn_compressed.wav,positive,babble_64.wav,misbrug_reversed.wav,frygtsom_reversed.wav,-1,6,6.177741584004252,5050,1,2025-11-26_20-31-26,kærtegn,88.888889,58.276644,66.099773,Male,Neutral,"3,59"
144,AF22ANS.JPG,morder_compressed.wav,negative,babble_90.wav,sandhed_reversed.wav,nonne_reversed.wav,-1,3,37.73201033299847,5050,1,2025-11-26_20-31-26,morder,17.346939,84.693878,42.743764,Female,Angry,"2,64"
108,AM29ANS.JPG,taber_compressed.wav,negative,babble_73.wav,albue_reversed.wav,kedel_reversed.wav,0,2,0.8006244999996852,5050,1,2025-11-26_20-31-26,taber,25.510204,56.122449,34.240363,Male,Angry,"1,67"
12,AM18ANS.JPG,SILENCE,no-prime,babble_78.wav,dæmon_reversed.wav,sexet_reversed.wav,1,3,1.5114829589874716,5050,1,2025-11-26_20-31-26,SILENCE,,,,Male,Angry,"1,87"
178,AF29NES.JPG,afvist_compressed.wav,negative,babble_49.wav,papir_reversed.wav,ensom_reversed.wav,2,5,1.3127383340033705,5050,1,2025-11-26_20-31-26,afvist,17.006803,72.222222,30.839002,Female,Neutral,"3,83"
74,AM13HAS.JPG,trussel_compressed.wav,negative,babble_65.wav,kiste_reversed.wav,sandhed_reversed.wav,3,8,2.5965776670054765,5050,1,2025-11-26_20-31-26,trussel,32.653061,62.585034,56.462585,Male,Happy,"5,53"
136,AF09HAS.JPG,skammel_compressed.wav,neutral,babble_18.wav,misbrug_reversed.wav,genert_reversed.wav,4,8,2.842687999989721,5050,1,2025-11-26_20-31-26,skammel,51.70068,45.351474,56.462585,Female,Happy,"5,34"
69,AF18ANS.JPG,SILENCE,no-prime,babble_81.wav,lækker_reversed.wav,genert_reversed.wav,5,4,1.640196874999674,5050,1,2025-11-26_20-31-26,SILENCE,,,,Female,Angry,"2,92"
172,AF13HAS.JPG,kujon_compressed.wav,negative,babble_10.wav,fremskridt_reversed.wav,patent_reversed.wav,6,8,0.517512042002636,5050,1,2025-11-26_20-31-26,kujon,31.06576,46.145125,32.086168,Female,Happy,"5,66"
20,AM23HAS.JPG,væmmes_compressed.wav,negative,babble_37.wav,fjollet_reversed.wav,jubel_reversed.wav,7,7,0.6211516659968765,5050,1,2025-11-26_20-31-26,væmmes,27.777778,61.451247,49.206349,Male,Happy,"5,67"
44,AM30ANS.JPG,SILENCE,no-prime,babble_10.wav,albue_reversed.wav,rigdom_reversed.wav,8,4,1.6225055840041025,5050,1,2025-11-26_20-31-26,SILENCE,,,,Male,Angry,"2,67"
179,AM17HAS.JPG,kujon_compressed.wav,negative,babble_8.wav,bygning_reversed.wav,finger_reversed.wav,9,6,0.8310932500025956,5050,1,2025-11-26_20-31-26,kujon,31.06576,46.145125,32.086168,Male,Happy,"5,39"
22,AM32ANS.JPG,skuffe_compressed.wav,negative,babble_14.wav,trofæ_reversed.wav,sandhed_reversed.wav,10,3,4.035351625003386,5050,1,2025-11-26_20-31-26,skuffe,27.097506,55.782313,37.301587,Male,Angry,"2,21"
103,AF35NES.JPG,motor_compressed.wav,neutral,babble_30.wav,blomstre_reversed.wav,skade_reversed.wav,11,5,1.0504853750026086,5050,1,2025-11-26_20-31-26,motor,58.956916,45.124717,56.689342,Female,Neutral,"3,69"
34,AM12NES.JPG,SILENCE,no-prime,babble_31.wav,bombe_reversed.wav,skammel_reversed.wav,12,5,1.947416832990712,5050,1,2025-11-26_20-31-26,SILENCE,,,,Male,Neutral,"3,87"
162,AF17NES.JPG,blomstre_compressed.wav,positive,babble_87.wav,utro_reversed.wav,kage_reversed.wav,13,5,0.6346823750063777,5050,1,2025-11-26_20-31-26,blomstre,82.312925,57.029478,62.698413,Female,Neutral,"3,84"
84,AF03HAS.JPG,skammel_compressed.wav,neutral,babble_56.wav,jubel_reversed.wav,rabies_reversed.wav,14,6,0.5287939169938909,5050,1,2025-11-26_20-31-26,skammel,51.70068,45.351474,56.462585,Female,Happy,"5,09"
83,AF16ANS.JPG,frihed_compressed.wav,positive,babble_67.wav,selvmord_reversed.wav,metal_reversed.wav,15,3,2.201655084005324,5050,1,2025-11-26_20-31-26,frihed,90.47619,63.492063,71.315193,Female,Angry,"1,95"
